date,inflow,storage,elevation,precip,tmax,tmin
2010-03-04,220.52,18532.2,2484.7,0.0,-1.17,-13.06
2010-03-05,224.69,18340.7,2484.62,0.0,1.97,-10.73
2010-03-06,252.13,18165.7,2484.56,0.0,-1.05,-9.71
2010-03-07,302.89,18021.1,2484.5,4.45,-2.58,-13.9
2010-03-08,288.66,17868.0,2484.44,0.0,-1.6,-15.12
2010-03-09,292.73,17717.3,2484.38,0.0,-0.39,-12.74
2010-03-10,285.47,17562.2,2484.32,0.0,-2.32,-14.36
2010-03-11,293.5,17412.0,2484.27,0.0,-2.02,-11.78
2010-03-12,270.82,17248.2,2484.2,0.0,2.19,-8.19
2010-03-13,345.11,17128.9,2484.16,5.04,-0.69,-11.96
2010-03-14,339.72,17006.5,2484.11,0.0,0.97,-9.26
2010-03-15,328.99,16877.5,2484.06,0.0,1.64,-7.03
2010-03-16,353.83,16763.5,2484.01,0.0,4.02,-4.81
2010-03-17,432.37,16696.6,2483.99,0.0,7.47,-4.74
2010-03-18,432.83,16630.0,2483.96,0.0,5.5,-3.29
2010-03-19,383.46,16533.8,2483.92,0.0,0.9,-6.98
2010-03-20,387.12,16439.7,2483.89,0.0,4.38,-7.64
2010-03-21,362.9,16331.1,2483.85,0.0,4.33,-5.55
2010-03-22,325.62,16200.2,2483.8,0.0,7.06,-5.18
2010-03-23,348.84,16083.2,2483.75,0.0,4.68,-5.3
2010-03-24,379.44,15984.5,2483.71,0.0,6.32,-5.22
2010-03-25,413.21,15906.1,2483.68,0.0,5.97,-7.55
2010-03-26,430.06,15837.8,2483.66,0.0,6.51,-4.82
2010-03-27,414.12,15760.0,2483.63,0.0,8.65,-3.23
2010-03-28,431.13,15692.4,2483.6,0.0,7.0,-3.89
2010-03-29,397.06,15604.3,2483.56,0.0,2.98,-6.51
2010-03-30,368.03,15498.8,2483.52,0.0,6.57,-5.13
2010-03-31,388.51,15405.6,2483.49,0.0,2.63,-9.15
2010-04-01,371.49,15302.1,2483.45,0.0,7.1,-5.31
2010-04-02,338.69,15179.0,2483.4,0.0,2.99,-7.76
2010-04-03,317.28,15043.1,2483.35,0.0,5.29,-1.2
2010-04-04,357.38,14931.2,2483.3,8.49,2.96,-7.41
2010-04-05,319.36,14796.5,2483.25,0.01,4.82,-9.12
2010-04-06,336.83,14672.3,2483.2,0.0,1.87,-8.8
2010-04-07,384.16,14576.4,2483.17,9.76,-2.48,-15.25
2010-04-08,434.0,14510.5,2483.14,9.12,2.27,-9.92
2010-04-09,425.74,14439.6,2483.11,0.0,7.55,-3.0
2010-04-10,424.99,14368.3,2483.09,0.0,5.89,-4.89
2010-04-11,351.35,14252.8,2483.04,0.0,6.44,-3.73
2010-04-12,364.65,14145.3,2483.0,0.0,2.6,-9.41
2010-04-13,416.65,14069.0,2482.97,9.72,7.66,-4.13
2010-04-14,427.32,13999.0,2482.94,0.01,9.13,-0.13
2010-04-15,384.09,13903.2,2482.91,0.0,12.35,1.4
2010-04-16,394.52,13813.6,2482.87,0.84,16.67,5.83
2010-04-17,437.24,13749.6,2482.85,0.78,13.65,2.95
2010-04-18,510.82,13729.8,2482.84,0.0,8.98,-1.6
2010-04-19,528.24,13720.4,2482.84,0.0,9.4,-1.81
2010-04-20,647.09,13782.3,2482.86,7.14,10.67,-1.37
2010-04-21,573.22,13799.9,2482.87,0.0,7.7,-3.89
2010-04-22,495.69,13771.0,2482.85,0.0,6.1,-5.79
2010-04-23,503.49,13746.8,2482.85,5.73,9.78,0.82
2010-04-24,499.81,13720.4,2482.84,0.0,14.17,2.73
2010-04-25,543.58,13720.2,2482.84,0.0,16.93,7.71
2010-04-26,498.34,13692.9,2482.82,0.92,19.0,7.96
2010-04-27,482.62,13656.1,2482.81,0.0,17.51,5.58
2010-04-28,594.96,13686.8,2482.82,13.24,13.91,2.65
2010-04-29,656.97,13754.7,2482.85,5.45,12.83,3.07
2010-04-30,680.26,13836.5,2482.88,1.43,6.56,-3.48
2010-05-01,644.74,13897.0,2482.9,0.0,10.49,0.41
2010-05-02,667.13,13971.0,2482.93,2.18,11.88,1.7
2010-05-03,921.11,14197.3,2483.02,20.74,12.72,2.58
2010-05-04,976.94,14457.2,2483.12,1.89,14.7,2.23
2010-05-05,1053.93,14763.2,2483.24,7.79,12.98,3.04
2010-05-06,947.58,15005.5,2483.33,0.0,14.28,2.56
2010-05-07,1020.65,15291.5,2483.44,13.68,14.28,2.23
2010-05-08,883.77,15495.5,2483.52,0.0,17.42,4.98
2010-05-09,772.32,15632.5,2483.58,1.56,16.55,3.9
2010-05-10,693.49,15722.3,2483.61,0.0,14.46,1.51
2010-05-11,724.42,15830.7,2483.65,0.0,11.51,-1.14
2010-05-12,817.25,15994.7,2483.72,0.0,12.19,2.29
2010-05-13,898.7,16207.6,2483.8,2.56,13.38,3.32
2010-05-14,1002.05,16482.5,2483.91,0.0,17.69,7.4
2010-05-15,1054.09,16788.6,2484.02,8.13,13.51,3.73
2010-05-16,1039.13,17085.8,2484.14,0.0,13.14,0.96
2010-05-17,932.01,17318.7,2484.23,0.0,10.22,-0.27
2010-05-18,890.7,17526.8,2484.31,0.0,8.46,-3.23
2010-05-19,866.82,17720.5,2484.38,0.25,12.09,0.38
2010-05-20,890.58,17928.6,2484.47,0.0,12.75,0.61
2010-05-21,817.79,18092.9,2484.53,0.0,12.32,-0.79
2010-05-22,753.17,18218.5,2484.58,0.0,14.11,3.87
2010-05-23,731.33,18331.0,2484.62,0.0,14.75,2.39
2010-05-24,798.66,18483.9,2484.68,0.39,9.6,1.92
2010-05-25,784.99,18628.6,2484.74,0.0,13.34,1.66
2010-05-26,753.11,18754.1,2484.78,0.0,13.49,3.15
2010-05-27,776.94,18893.9,2484.84,0.0,18.54,7.59
2010-05-28,905.62,19111.0,2484.92,10.76,20.52,7.61
2010-05-29,778.99,19252.1,2484.98,0.15,21.78,8.56
2010-05-30,704.67,19348.6,2485.02,0.0,16.73,7.61
2010-05-31,664.01,19420.6,2485.04,0.03,19.01,8.09
2010-06-01,692.19,19509.6,2485.08,0.0,20.0,7.36
2010-06-02,715.97,19612.9,2485.12,1.6,18.37,7.42
2010-06-03,618.11,19657.5,2485.13,0.0,19.49,7.46
2010-06-04,681.26,19739.9,2485.17,13.52,19.04,9.45
2010-06-05,668.38,19814.6,2485.2,0.0,18.79,7.33
2010-06-06,725.87,19923.8,2485.24,0.0,15.88,6.09
2010-06-07,703.64,20019.7,2485.28,0.0,16.18,4.92
2010-06-08,682.97,20103.1,2485.31,0.0,15.2,3.94
2010-06-09,745.68,20224.2,2485.35,3.03,15.81,5.45
2010-06-10,868.55,20419.0,2485.43,0.0,23.95,10.36
2010-06-11,952.53,20664.2,2485.52,0.0,22.36,10.12
2010-06-12,974.3,20922.5,2485.62,0.4,20.3,11.79
2010-06-13,1113.37,21264.2,2485.76,3.99,18.93,6.5
2010-06-14,1286.42,21709.7,2485.93,6.3,20.32,10.58
2010-06-15,1401.15,22224.1,2486.13,0.0,20.94,9.44
2010-06-16,1322.22,22691.1,2486.31,0.0,22.98,10.93
2010-06-17,1248.73,23114.1,2486.47,0.0,18.22,8.63
2010-06-18,1253.17,23539.6,2486.64,0.0,22.08,10.45
2010-06-19,1540.87,24137.8,2486.87,11.75,24.3,12.78
2010-06-20,1486.08,24703.2,2487.09,0.0,23.73,11.89
2010-06-21,1479.15,25264.3,2487.31,0.0,18.16,5.03
2010-06-22,1461.94,25815.2,2487.52,0.0,22.63,11.79
2010-06-23,1341.0,26293.5,2487.71,0.0,26.17,13.54
2010-06-24,1601.22,26927.9,2487.95,5.14,25.1,13.99
2010-06-25,1515.19,27510.7,2488.18,0.0,26.14,13.29
2010-06-26,1507.58,28088.9,2488.4,0.0,21.86,9.79
2010-06-27,1339.06,28566.0,2488.59,0.0,19.67,11.25
2010-06-28,1359.27,29055.3,2488.77,1.09,19.89,9.79
2010-06-29,1360.16,29545.1,2488.96,0.0,21.04,10.75
2010-06-30,1437.55,30081.3,2489.17,0.0,22.32,12.86
2010-07-01,1397.23,30593.3,2489.37,0.0,23.29,11.57
2010-07-02,1340.77,31071.4,2489.56,0.0,23.6,13.3
2010-07-03,1376.84,31571.2,2489.75,0.0,24.81,14.48
2010-07-04,1256.89,31999.0,2489.91,0.0,27.77,20.07
2010-07-05,1201.54,32393.6,2490.07,0.0,28.24,16.45
2010-07-06,1197.14,32785.6,2490.22,0.0,30.19,19.0
2010-07-07,1144.32,33145.9,2490.36,0.0,27.34,16.22
2010-07-08,1180.93,33528.1,2490.51,0.0,22.03,11.22
2010-07-09,1140.12,33885.9,2490.65,0.0,24.96,13.95
2010-07-10,1029.17,34177.1,2490.76,0.0,22.35,11.29
2010-07-11,1026.6,34466.7,2490.87,0.0,17.61,6.86
2010-07-12,1289.36,34914.0,2491.04,10.21,18.03,6.92
2010-07-13,1370.53,35410.0,2491.24,0.0,18.14,9.33
2010-07-14,1433.23,35943.6,2491.44,0.0,20.05,7.71
2010-07-15,1481.32,36506.1,2491.66,0.0,22.08,9.26
2010-07-16,1435.14,37040.9,2491.87,0.0,19.55,13.13
2010-07-17,1405.28,37557.7,2492.07,0.0,23.32,14.15
2010-07-18,1278.85,37998.7,2492.24,0.0,22.02,9.95
2010-07-19,1254.55,38425.1,2492.4,0.0,23.56,9.89
2010-07-20,1129.53,38776.5,2492.54,0.0,24.34,11.28
2010-07-21,1010.67,39056.6,2492.65,0.0,16.04,6.11
2010-07-22,1105.37,39393.5,2492.78,0.0,10.24,-0.44
2010-07-23,1210.73,39793.6,2492.93,0.0,16.32,3.52
2010-07-24,1036.36,40089.1,2493.05,0.48,17.65,7.96
2010-07-25,1029.34,40380.4,2493.16,0.0,17.22,5.99
2010-07-26,1081.59,40703.0,2493.29,0.23,23.55,11.67
2010-07-27,1041.45,41001.6,2493.4,0.0,23.11,11.58
2010-07-28,806.22,41159.0,2493.46,0.0,25.43,12.91
2010-07-29,902.67,41374.3,2493.55,1.93,23.72,11.99
2010-07-30,853.63,41560.1,2493.62,0.81,23.12,10.8
2010-07-31,904.88,41776.8,2493.7,5.96,21.8,9.51
2010-08-01,886.34,41982.2,2493.78,0.0,18.52,4.9
2010-08-02,967.48,42236.4,2493.88,0.0,20.52,8.69
2010-08-03,914.41,42458.7,2493.97,0.0,22.49,12.34
2010-08-04,861.77,42649.5,2494.04,0.0,18.35,6.07
2010-08-05,832.61,42822.7,2494.11,0.0,18.06,7.26
2010-08-06,732.93,42936.2,2494.15,0.0,12.98,3.36
2010-08-07,783.11,43079.7,2494.21,2.61,19.25,7.91
2010-08-08,795.08,43230.4,2494.26,0.53,21.13,11.21
2010-08-09,884.81,43435.0,2494.34,2.14,20.88,7.84
2010-08-10,790.59,43583.0,2494.4,3.04,18.13,6.88
2010-08-11,726.41,43692.6,2494.44,0.0,21.66,15.25
2010-08-12,728.19,43803.2,2494.49,0.0,21.91,11.44
2010-08-13,688.46,43889.9,2494.52,0.0,22.43,12.76
2010-08-14,619.37,43935.2,2494.54,0.0,21.73,12.51
2010-08-15,500.34,43909.1,2494.53,0.0,21.51,9.26
2010-08-16,418.58,43833.9,2494.5,0.83,17.09,9.32
2010-08-17,425.05,43762.7,2494.47,0.0,19.72,6.82
2010-08-18,483.12,43726.2,2494.46,0.43,21.62,9.16
2010-08-19,436.18,43661.6,2494.43,0.0,21.9,10.59
2010-08-20,369.7,43557.1,2494.39,0.0,23.7,10.83
2010-08-21,379.07,43458.2,2494.35,0.0,22.0,10.52
2010-08-22,425.66,43387.3,2494.33,0.0,20.45,11.46
2010-08-23,443.88,43327.3,2494.3,0.0,21.52,11.05
2010-08-24,401.24,43241.7,2494.27,0.0,15.57,3.72
2010-08-25,332.88,43115.1,2494.22,0.0,15.54,3.72
2010-08-26,339.9,42992.8,2494.17,0.0,14.13,3.91
2010-08-27,390.01,42900.4,2494.14,0.0,17.02,5.3
2010-08-28,392.72,42809.8,2494.1,0.0,15.61,4.1
2010-08-29,421.24,42736.2,2494.07,7.03,16.72,3.54
2010-08-30,377.29,42636.3,2494.03,0.0,13.7,3.03
2010-08-31,400.03,42549.9,2494.0,0.0,10.12,-1.94
2010-09-01,371.69,42446.6,2493.96,0.0,11.97,1.13
2010-09-02,324.17,42314.8,2493.91,0.0,15.93,4.61
2010-09-03,262.82,42146.2,2493.84,0.0,11.39,-0.2
2010-09-04,252.82,41971.6,2493.78,0.0,11.0,0.34
2010-09-05,237.78,41787.9,2493.71,0.0,14.65,2.47
2010-09-06,228.31,41598.6,2493.63,0.06,20.37,10.16
2010-09-07,255.48,41425.6,2493.57,0.0,16.77,8.71
2010-09-08,291.15,41273.9,2493.51,0.0,24.4,13.39
2010-09-09,313.16,41135.5,2493.45,0.0,20.87,10.58
2010-09-10,302.3,40990.6,2493.4,0.0,15.9,3.19
2010-09-11,282.63,40833.8,2493.34,0.0,14.83,6.65
2010-09-12,300.33,40687.7,2493.28,0.0,17.41,5.61
2010-09-13,311.31,40548.2,2493.23,0.0,12.98,1.32
2010-09-14,285.29,40393.0,2493.17,0.0,10.9,-0.73
2010-09-15,293.95,40243.1,2493.11,0.0,11.67,-0.78
2010-09-16,461.61,40193.7,2493.09,16.87,10.75,-1.4
2010-09-17,454.12,40139.9,2493.07,5.07,8.03,-1.16
2010-09-18,417.79,40064.2,2493.04,0.0,6.7,-1.49
2010-09-19,372.79,39961.6,2493.0,0.0,10.49,-0.75
2010-09-20,367.5,39855.8,2492.96,0.0,8.95,-2.12
2010-09-21,434.04,39789.9,2492.93,8.62,11.63,1.16
2010-09-22,455.01,39736.6,2492.91,0.0,9.54,-2.81
2010-09-23,465.5,39689.5,2492.89,0.0,12.17,2.05
2010-09-24,505.51,39666.5,2492.88,0.0,12.08,2.6
2010-09-25,464.78,39619.1,2492.87,0.0,16.95,5.87
2010-09-26,410.55,39539.1,2492.84,0.08,25.55,14.72
2010-09-27,349.3,39422.4,2492.79,0.0,21.51,12.09
2010-09-28,347.99,39304.8,2492.74,0.0,18.73,10.19
2010-09-29,357.69,39193.1,2492.7,0.0,18.74,9.86
2010-09-30,318.84,39058.1,2492.65,0.0,19.79,9.03
2010-10-01,303.37,38913.8,2492.59,0.0,15.9,6.3
2010-10-02,268.83,38748.8,2492.53,0.0,14.55,2.53
2010-10-03,254.48,38575.2,2492.46,0.0,12.68,-0.07
2010-10-04,253.58,38401.0,2492.39,0.0,9.58,-1.2
2010-10-05,252.56,38226.2,2492.33,0.0,6.91,-3.24
2010-10-06,256.08,38053.5,2492.26,0.0,9.23,-4.53
2010-10-07,254.77,37880.1,2492.19,0.0,6.21,-4.77
2010-10-08,232.9,37693.5,2492.12,0.0,4.21,-9.31
2010-10-09,266.76,37527.3,2492.06,0.0,1.58,-7.76
2010-10-10,280.54,37369.3,2491.99,0.0,4.29,-7.07
2010-10-11,313.74,37231.2,2491.94,0.0,9.8,-2.02
2010-10-12,318.19,37095.8,2491.89,0.0,9.16,-2.93
2010-10-13,306.72,36953.5,2491.83,2.57,4.35,-8.46
2010-10-14,305.65,36810.6,2491.78,0.0,6.06,-5.71
2010-10-15,331.05,36682.9,2491.73,0.0,2.15,-11.31
2010-10-16,375.56,36581.9,2491.69,0.0,2.28,-7.86
2010-10-17,372.79,36479.3,2491.65,0.0,3.22,-6.16
2010-10-18,360.06,36369.0,2491.61,0.0,3.73,-8.97
2010-10-19,380.76,36271.1,2491.57,0.0,-0.09,-12.08
2010-10-20,365.91,36164.3,2491.53,0.0,2.8,-5.72
2010-10-21,360.23,36054.2,2491.49,0.0,2.71,-7.66
2010-10-22,353.61,35940.0,2491.44,0.0,1.77,-6.9
2010-10-23,290.62,35788.1,2491.38,0.0,1.69,-9.04
2010-10-24,292.63,35637.3,2491.32,0.0,3.15,-7.45
2010-10-25,268.09,35471.9,2491.26,0.0,2.88,-10.99
2010-10-26,238.38,35288.6,2491.19,0.0,-2.12,-10.86
2010-10-27,231.47,35101.1,2491.12,0.0,2.17,-7.86
2010-10-28,256.15,34928.5,2491.05,0.0,1.48,-7.1
2010-10-29,220.02,34734.2,2490.97,0.0,9.1,-0.91
2010-10-30,225.52,34543.2,2490.9,0.0,6.65,-2.71
2010-10-31,218.36,34347.9,2490.82,0.0,6.99,-3.48
2010-11-01,201.14,34142.3,2490.74,0.0,6.11,-4.45
2010-11-02,230.14,33954.0,2490.67,0.0,6.11,-7.63
2010-11-03,250.62,33778.1,2490.6,0.0,2.49,-8.94
2010-11-04,302.64,33633.3,2490.55,0.0,-0.35,-10.23
2010-11-05,290.38,33481.2,2490.49,0.0,0.13,-7.06
2010-11-06,258.94,33310.3,2490.42,0.0,2.44,-11.5
2010-11-07,301.55,33164.9,2490.37,3.73,4.39,-9.29
2010-11-08,358.8,33053.9,2490.32,0.0,2.63,-6.9
2010-11-09,369.16,32949.0,2490.28,0.0,5.46,-8.02
2010-11-10,357.97,32837.5,2490.24,0.0,0.7,-7.16
2010-11-11,349.27,32720.8,2490.19,0.0,4.92,-5.64
2010-11-12,347.58,32603.0,2490.15,0.0,4.17,-5.64
2010-11-13,333.34,32476.7,2490.1,0.0,4.4,-5.52
2010-11-14,397.29,32388.7,2490.07,0.0,3.36,-6.44
2010-11-15,404.0,32304.8,2490.03,0.0,10.04,-1.47
2010-11-16,381.93,32207.6,2490.0,0.0,5.06,-8.57
2010-11-17,362.28,32098.7,2489.95,0.0,4.39,-6.83
2010-11-18,300.21,31952.5,2489.9,0.0,-2.0,-12.0
2010-11-19,291.99,31801.4,2489.84,0.0,-5.01,-17.79
2010-11-20,285.79,31646.5,2489.78,0.0,-3.85,-14.5
2010-11-21,302.4,31501.7,2489.72,0.0,0.91,-11.44
2010-11-22,284.45,31346.0,2489.66,0.0,-4.16,-12.05
2010-11-23,358.18,31234.6,2489.62,0.0,3.22,-8.78
2010-11-24,323.41,31102.3,2489.57,0.0,-1.58,-13.03
2010-11-25,308.91,30961.3,2489.51,0.0,-1.27,-10.98
2010-11-26,324.97,30830.0,2489.46,0.0,-4.54,-15.14
2010-11-27,247.27,30652.1,2489.39,0.0,-1.06,-11.37
2010-11-28,255.8,30479.2,2489.33,0.0,1.83,-7.29
2010-11-29,275.38,30318.1,2489.26,0.0,-0.29,-11.11
2010-11-30,264.19,30150.3,2489.2,0.0,4.79,-3.93
2010-12-01,211.19,29950.7,2489.12,0.0,1.99,-8.22
2010-12-02,213.67,29752.6,2489.04,0.59,2.59,-5.04
2010-12-03,232.86,29566.0,2488.97,0.0,-0.02,-13.01
2010-12-04,223.15,29373.6,2488.9,0.0,4.35,-7.5
2010-12-05,229.53,29185.0,2488.82,0.0,2.28,-8.29
2010-12-06,263.53,29016.8,2488.76,0.0,0.17,-10.64
2010-12-07,237.76,28833.1,2488.69,0.0,-1.1,-16.46
2010-12-08,239.62,28650.6,2488.62,0.0,-6.4,-17.44
2010-12-09,245.5,28471.5,2488.55,0.0,1.17,-12.29
2010-12-10,273.18,28309.1,2488.49,0.0,-1.05,-13.43
2010-12-11,279.76,28150.7,2488.42,0.0,-4.21,-12.93
2010-12-12,286.61,27996.3,2488.36,0.0,-1.72,-13.04
2010-12-13,312.09,27857.3,2488.31,0.0,-6.01,-13.46
2010-12-14,290.69,27705.4,2488.25,0.0,-4.54,-15.6
2010-12-15,273.66,27543.2,2488.19,0.0,-8.2,-20.35
2010-12-16,274.55,27381.6,2488.13,2.11,-9.15,-20.77
2010-12-17,241.33,27200.1,2488.06,0.0,-10.07,-21.48
2010-12-18,274.13,27038.3,2487.99,0.0,-9.41,-20.93
2010-12-19,299.39,26891.6,2487.94,0.0,-14.06,-26.28
2010-12-20,326.33,26761.1,2487.89,1.21,-10.69,-21.17
2010-12-21,358.4,26649.8,2487.84,0.0,-7.49,-17.64
2010-12-22,330.56,26521.8,2487.79,0.0,-2.47,-13.71
2010-12-23,347.77,26404.2,2487.75,0.0,-6.58,-17.9
2010-12-24,365.12,26296.9,2487.71,0.42,-7.2,-17.81
2010-12-25,332.78,26170.3,2487.66,0.0,-11.17,-18.83
2010-12-26,333.44,26044.0,2487.61,0.0,-10.45,-22.64
2010-12-27,307.88,25902.4,2487.55,0.0,-5.22,-19.51
2010-12-28,329.23,25773.6,2487.5,0.0,-0.33,-13.56
2010-12-29,318.4,25638.4,2487.45,0.0,-5.66,-12.17
2010-12-30,310.94,25498.6,2487.4,0.0,-8.03,-20.47
2010-12-31,280.72,25340.7,2487.34,0.0,-6.46,-14.66
2011-01-01,250.43,25164.7,2487.27,0.0,-8.91,-21.6
2011-01-02,267.62,24998.9,2487.2,0.0,-11.23,-21.09
2011-01-03,274.0,24837.0,2487.14,0.3,-11.43,-22.71
2011-01-04,281.78,24679.8,2487.08,0.0,-8.79,-19.08
2011-01-05,299.49,24533.1,2487.02,0.0,-7.55,-18.1
2011-01-06,342.96,24412.6,2486.98,0.47,-12.66,-23.92
2011-01-07,318.55,24277.4,2486.92,0.0,-11.55,-21.34
2011-01-08,354.8,24164.0,2486.88,0.0,-5.78,-19.92
2011-01-09,431.44,24096.5,2486.85,0.0,-5.16,-17.08
2011-01-10,349.75,23980.0,2486.81,0.0,-7.13,-15.1
2011-01-11,340.77,23858.2,2486.76,0.0,-7.69,-19.73
2011-01-12,384.12,23762.3,2486.72,5.72,-8.69,-19.27
2011-01-13,378.67,23663.2,2486.69,0.0,-8.91,-17.57
2011-01-14,396.52,23574.8,2486.65,0.0,-2.4,-14.85
2011-01-15,402.15,23489.8,2486.62,0.0,-1.12,-14.25
2011-01-16,391.51,23398.4,2486.58,0.0,-4.21,-14.03
2011-01-17,392.8,23307.7,2486.55,0.0,-6.04,-16.87
2011-01-18,345.46,23188.7,2486.5,0.0,-5.09,-17.02
2011-01-19,313.1,23050.2,2486.45,0.0,-10.22,-19.49
2011-01-20,345.44,22931.2,2486.4,0.0,-13.98,-22.81
2011-01-21,324.38,22799.5,2486.35,0.0,-8.08,-19.71
2011-01-22,328.26,22670.1,2486.3,0.0,-4.81,-15.03
2011-01-23,322.3,22537.2,2486.25,0.0,-3.37,-10.71
2011-01-24,332.27,22410.2,2486.2,0.0,-5.28,-14.23
2011-01-25,310.46,22270.2,2486.15,0.0,-9.82,-16.66
2011-01-26,306.06,22127.5,2486.09,0.0,-10.04,-18.02
2011-01-27,296.04,21978.8,2486.03,0.0,-5.66,-14.33
2011-01-28,361.19,21869.2,2485.99,11.56,-4.67,-15.05
2011-01-29,386.35,21774.7,2485.95,0.0,-7.72,-19.66
2011-01-30,391.06,21683.0,2485.92,0.0,-7.33,-19.65
2011-01-31,347.94,21565.5,2485.87,0.17,-11.36,-22.17
2011-02-01,320.32,21431.3,2485.82,0.0,-13.12,-24.88
2011-02-02,297.68,21283.6,2485.76,0.0,-10.59,-21.2
2011-02-03,296.52,21135.2,2485.71,0.67,-6.32,-15.96
2011-02-04,262.41,20966.3,2485.64,0.0,-4.21,-14.7
2011-02-05,289.7,20813.8,2485.58,5.46,-6.0,-15.47
2011-02-06,275.93,20653.1,2485.52,0.0,-6.48,-18.02
2011-02-07,276.92,20492.9,2485.46,0.0,-8.65,-18.22
2011-02-08,311.95,20353.8,2485.4,0.0,-3.49,-16.43
2011-02-09,288.37,20200.5,2485.35,0.0,-2.28,-14.81
2011-02-10,260.45,20030.4,2485.28,0.0,-7.0,-17.45
2011-02-11,229.88,19842.0,2485.21,0.0,-3.05,-16.55
2011-02-12,211.83,19642.8,2485.13,0.0,-3.7,-14.35
